genome	M301570	M301571	M301572	M301573	M301576	M301577	M301578	M301579	M301580	M301582	M301583	M301584	M301587	M301588	M301589	M301591	M301592	M301593	M301594	M301595	M301597	M301598	M301599	M301601	M301602	M301603	M301604	M301606	M301608	M301609	M301618	M301620	M301621	M301622	M301624	M301625	M301626	M301627	M301629	M301631	M301632	M301633	M301634	M301636	M301638	M301639	M301640	M301641	M301642	M301643	M301645	M301646	M301647	M301648
TG1:bin_000047	2.703276303374493	1.6799588831981098	3.0299094049570297	2.8495631339799172	3.2562819467066926	1.5582961074560002	2.7593516432657172	3.8800913365773333	2.9818886624510013	3.3054533459820346	2.1991352175124845	4.8851516693472705	3.5928106965053277	2.912465704035737	2.9225147731544108	5.2543590713944175	0.0032985494053661517	2.490941774210458	1.0274597845459126	2.9245859553391753	1.9204461479846886	5.440228494864235	1.4729940856242059	0.0011506567693137738	3.1615445393665254	1.67773428011077	2.9515113237411175	2.4283460459597883	2.312129712259097	2.3553176963340077	3.0569114838102593	2.4538139157872667	4.40333332480995	5.271849054287987	1.7595843316346231	2.820720004295785	0.5911307376221294	5.827232721610102	4.096568230110898	2.553537502461127	2.0197094719508235	0.2774617023071947	2.9611001301520656	4.962859356501594	2.705654327364408	2.4855720426203267	3.0696454187239985	2.9362459439348885	3.1916150362712585	2.6607787133611707	2.6883944758247016	2.8448837964513745	2.700284595774277	2.430263807241978
TG1_21:bin_000035	0.5980255690943743	0.5279568280617598	0.6616699145555389	0.6242371030258903	0.6669379189241279	0.655374006895518	0.6094181639077457	0.6499775146154999	0.6181981711887273	0.7086108315309335	0.473092489881577	0.6144720217572863	0.6196971968220657	0.7376062702100777	0.6854401781699039	0.5373364455960769	8.565860761933315e-4	0.6222669550506457	0.9341499453926376	0.7171766922928667	0.6279632524573313	0.7185044007109664	0.5070132984988329	3.8546373428699916e-4	0.792813242820738	0.6525044435402703	0.6977321883632781	0.6782020258260701	0.9443004903955287	0.8169261408655802	0.7610338993939654	0.7500695976186907	0.7071974645052145	0.800779493329336	0.2616013876694434	0.7049275114033021	0.03404929652868493	0.6302760348630533	0.7693856136368503	0.6534466882240829	0.7251857721052745	0.047112234190633234	0.8737177977171982	1.1627727691286378	0.7782512795254514	0.7068120007709274	0.6219243206201683	0.9183459322868707	0.7314388504614857	0.6795297342441698	0.7186757179262051	0.8063901321284023	0.7257425530548001	0.6184123177077756
TG2:bin_000003	0.9514257833676678	0.8145517314831429	0.9928046371182472	1.0282105432839603	0.8883140359950451	0.8154872533940256	1.0492238046668632	1.2759799232200377	1.0514546646081986	1.0181356919359932	0.8719064209426415	1.1147103384286494	1.1275197922853506	1.3642787989625782	1.0592266927909162	1.3782396644019042	8.635586869686116e-4	1.010939369544588	0.9291171839543121	1.2599321242872044	0.43789621751700014	1.160766801733642	0.7402137211799282	8.635586869686116e-4	1.1285992406440613	1.0904587319696144	1.183147364370912	0.9746699046919063	1.5005771450557908	1.2741808426221863	1.3906173389151208	1.0471368711733557	1.0356947185710215	1.2205682408062184	0.4367448059343753	1.2012101335733387	0.13622638286929847	1.067502463541032	1.1910633190014577	0.9129254585736506	0.9181068106954623	0.06793328337486411	1.393711757543425	1.602764923013743	1.0931213712544343	1.1080897218285568	0.827505111787672	1.2634583222589928	1.0572836857452368	0.8957262480581925	1.1809165044295764	1.1848025185209352	1.2009942439015966	0.9016991956430587
TG2:bin_000055	0.6381769071334067	0.6342668979325562	0.8243778858333674	0.7378293037929202	0.661425610489815	0.5611391582842175	0.7160600633773744	0.7946829510917732	0.6220084907082682	0.6994689432548467	0.648850175492485	0.8548125520453927	0.7296922576181774	0.8605190519601474	0.7378293037929202	1.1350651034144597	0.002853249957377377	0.6583610086837429	0.45049646549258365	0.8015518861743484	0.19222450638775737	0.8063073027699773	0.4713146225890038	2.1135184869462052e-4	0.7995440436117495	0.7655163959719156	0.7827415716405272	0.7681582940805983	0.9320616527432766	0.7445925629511482	0.9620736152579127	0.7234573780816861	0.658043980910701	0.66353912897676115	0.29187690304727093	0.9117718752685929	0.0843293876291536	0.6912262211557565	0.8848245145600289	0.5968576207136084	0.6406074533933949	0.04692011041020576	1.0197726699515441	1.213159611507122	0.7514614980337233	0.7213438595947399	0.5623015934520379	0.8254346450768405	0.7883423956309346	0.705069767245254	0.7630858497119274	0.7723853310544907	0.8374817004524339	0.5980200558814288
TG2:bin_000059	0.2325120539266934	0.16964438965780892	0.21664300092062355	0.21598764179942892	0.24168708162341818	0.20746797322389876	0.2234774603273675	0.24430851810819668	0.21289809165665424	0.20681261410270416	0.15288592070154636	0.21706430321282008	0.21963892833179896	0.21963892833179896	0.21350663941204925	0.18780719958806	9.36227315992323e-5	0.222073119353379	0.2394401360650366	0.24529155678998862	0.42294068999953194	0.2641565372072339	0.17718101955154714	9.36227315992323e-5	0.27005476929798555	0.25348354580492144	0.24861516376176138	0.2417338929892178	0.27815313558131916	0.2654672554496232	0.22909482422332145	0.25690077550829343	0.21088520292727075	0.2809150061634965	0.1318208060917191	0.21523865994663505	0.018677734954046843	0.19464165899480396	0.23031191973411144	0.19370543167881163	0.22094964657418822	0.029725217282756254	0.2926646589792002	0.32412189679654224	0.21870270101580666	0.24856835239596176	0.2522196389283318	0.2258648399831479	0.2544665844867134	0.3118573189570428	0.20128887293834943	0.25549643453430493	0.25381122536551876	0.20325495030193333
TG2_07:bin_000029	0.7389740548427973	0.655882139611484	0.8198260083027916	0.7546004548189045	0.8565187154139237	0.7903331783137568	0.8547054130276177	0.868785172733052	0.7836666254229261	0.9701167766736781	0.5771101506534289	0.8508654785624992	0.7690002090630986	0.8334257762000862	0.9279841624036284	0.7972663933202206	2.6666211563322655e-4	0.8129461257194543	0.8241992669991766	0.8458522307885945	2.0214055013461105	0.9917164080399695	0.7118278514713349	0.0010666484625329062	0.9598769514333623	0.8889981610980506	0.9098511385405689	0.8989713242227333	1.1923529838424092	1.0923013580568226	0.9934230455800221	1.0464354741679076	0.956143681814497	0.9875031466129645	0.36084717487488216	0.8895848177524437	0.08042529407498113	0.8235592779216568	0.9793966182977144	0.7562537599358304	0.8552920696820108	0.11301140460536141	1.0695817458048715	1.4764014694149221	0.917211012932046	0.9914497459243362	0.9301174593286942	1.0140093609069072	0.9858498414960385	0.929850797213061	0.9591302975095892	0.947877156229867	1.0139560284837805	0.7760400889158159
TG2_14:bin_000017	0.6252718333455374	0.58186671983499	0.8834528591354089	0.7174415332238795	0.5426300852134129	0.8406432426090003	0.7347771120954701	0.7427832382155558	0.7181031965395891	0.9633156213415532	0.5086867571175123	0.6444600695011147	0.6754920790078932	0.8267483129790995	0.719757354828863	0.5340946284407595	4.6316432099669435e-4	0.6085979177896563	0.7998847823612911	0.7997524496981492	0.41334107332376424	0.7430479035418396	0.5634063133266932	1.98498994712869e-4	0.98938515598051	0.7165813709134571	0.8890769973189403	0.7759987366641758	1.2431992038866986	0.9747623967033288	0.936452090723745	0.9132277083423394	0.8954289651497521	0.7386809256581566	0.298542488048155	0.7309394648643547	0.04955858234664629	0.6815132151808503	0.942473226896702	0.7407982482684271	0.7811597105267105	0.05022024566235586	0.9099855580953625	1.3901546263057927	0.9066110751852436	0.8843130214458315	0.9093900611112239	1.060513962419288	0.8866288430508149	0.7566781678454566	0.8102728964179313	0.8633382943378383	0.748473542730658	0.6216988514407057
TG2_21:bin_000001	0.6108996945150363	0.4299516853926271	0.4309630389601487	0.5738167303725771	0.5344582207031942	0.549375685824138	0.7230756610459755	0.5824132356965107	0.3955235243649121	1.0634382762489796	0.6597817836119144	0.19358992871642938	0.797831545578615	0.7771830769083821	0.6450328774188908	1.0696328168500493	2.5283839188040407e-4	0.5985106133128965	0.3688069342895494	0.6708645331226721	0.24828730082655678	0.5122084422177186	0.46589687677162456	4.2139731980067347e-4	0.39442789133343037	0.6400603890452429	0.7643725983864416	0.8260230262732801	0.904192229096305	0.5841831044396736	0.43344928314697273	0.5528311438465034	0.5789999174061253	0.49476259317797067	0.30601873363924903	0.39160452929076583	0.05060981810806088	0.6393018738696017	1.3045196829069448	0.49446761505411024	0.4228300706879957	0.049767023468459536	0.47908661288138565	0.9407273767230234	1.0651660052601624	0.44512198890545135	0.48136215840830926	0.8721238930594738	0.463663470976681	0.48178355572810994	0.4550248259207672	0.2598757271210753	0.40294011719340395	0.5903776450407435
TG2_21:bin_000011	0.01564039546757435	0.01049690970978144	0.011336662486563957	0.01406585901110713	0.010391940612683627	0.012596291651737729	0.01710996282694375	0.014905611787889647	0.0131211371372268	0.007977651379433895	0.011021755195270513	0.011336662486563957	0.00955218783590111	0.02088885032246507	0.011966477069150843	0.013016168040128987	0	0.008922373253314225	0.011651569777857399	0.01501058088498746	0.005668331243281978	0.016270210050161233	0.002099381941956288	0	0.011231693389466143	0.010077033321390183	0.0131211371372268	0.009867095127194555	0.01564039546757435	0.016585117341454677	0.01836959199211752	0.015535426370476533	0.009867095127194555	0.013226106234324615	0.0014695673593694018	0.01406585901110713	4.1987638839125765e-4	0.011546600680759585	0.01333107533142243	0.010601878806879255	0.011861507972053029	0	0.01784474650662845	0.01910437567180222	0.009657156932998926	0.01763480831243282	0.008397527767825153	0.013436044428520245	0.01595530275886779	0.009447218738803297	0.011651569777857399	0.009867095127194555	0.014170828108204945	0.00955218783590111
TG2_28:bin_000031	7.487522852572807	3.0396033300112917	7.578283461558952	5.648792175746842	6.65813850445747	6.441859286622913	4.1642032881717554	3.758801570152039	2.0884685300419568	6.2103125361385745	2.9680733153414667	4.569215196847222	3.858787666952094	8.147729945283762	6.680422605303746	6.4725892565946	0.017411484043154495	5.099875650819184	6.605059465415466	4.473711907506039	0.8660264264748112	3.0836517859115107	2.1661705259957356	0.0012343962567908037	7.605375210984308	10.036031377053483	8.519478123249918	8.004410043047946	8.414489473198659	5.674714497139449	7.202572221926256	4.8973696964814515	6.008261359369133	4.298362670817704	2.1968355277433806	5.171145792592843	0.10791222013313288	2.9326006650147414	8.272468935443674	3.7302155515737256	5.165168715981014	0.3367303052077229	10.893481997954801	8.710939479500576	5.108646361064803	3.643872781822411	4.486380711194155	6.659567805386386	6.231946954744434	4.1902555460124455	5.790747745277785	4.94979905328304	5.345780378816721	4.841302119133532
TG3:bin_000002	1.0417798401717402	0.940316384032882	0.9149382481723162	1.1558587332857733	1.1060842076327486	1.074570158846514	0.978899004509487	1.0381473797197442	1.3196139774460205	1.0617583726577176	0.9386474157171001	1.0669125395152794	0.9858694015930467	1.118061509663654	1.1979756396075634	0.8480322536308242	0.0016689683157818955	1.04104353062066	1.515668667246988	1.413812512680887	0.48704422438788136	1.1867837344311436	0.8111186014700011	1.9634921362139947e-4	1.279705999777471	1.1500173441805366	1.1824640517314728	1.0958249612210305	1.4006080280648476	1.1909070679171931	1.3386598511672962	1.4140579491979135	1.065194483896092	1.281374968093253	0.3921093796019347	1.196355758595187	0.07058754229689311	1.1928214727500017	1.5634797007637986	1.1126128189856601	1.078791666939374	0.0931186145599487	1.5908704160639837	1.8806818553691693	1.1406907565335203	0.9304498360484067	1.2066640923103105	1.3731682254612572	0.9575460275281599	0.9972576559830879	1.3693394157956398	1.0293607524101867	1.2101492908520903	1.0694650792923575
TG3:bin_000068	0.03827425383624746	0.03693639997874945	0.03844875651331242	0.030945141399519226	0.04682488501243041	0.032457497934082195	0.0400774481659187	0.04903525225525321	0.025884563764635445	0.043451166589174556	0.02949095242397791	0.03490053541299161	0.02931644974691295	0.04158980470048167	0.03943760501668052	0.03664556218364119	5.816755902165268e-4	0.03885592942646399	0.023732364080834293	0.04397467462036943	0.046301376981235536	0.03664556218364119	0.04100812911026514	2.3267023608661072e-4	0.0674743684651171	0.036529227065597886	0.04362566926623951	0.04246231808580646	0.03996111304787539	0.04380017194330447	0.043916507061347775	0.04013561572494035	0.03711090265581441	0.049151587373296515	0.019893305185405216	0.037343572891901024	0.0029665455101042866	0.03693639997874945	0.039379437457658865	0.03600571903440301	0.028269433684523202	0.005525918107057005	0.05618986201491649	0.06898672499968007	0.030945141399519226	0.046475879658300495	0.03554037856222979	0.04217148029069819	0.04705755524851702	0.05595719177882988	0.05165279241122758	0.047115722807538674	0.036994567537771104	0.031410481871692444
TG3_07:bin_000004	0.02786720852905473	0.012508576555655248	0.017654509948804558	0.015041959149205678	0.021058742808887948	0.018050350979046816	0.021692088457275556	0.018129519185095266	0.02018789254235499	0.017654509948804558	0.01702116430041695	0.020821238190742598	0.017337837124610754	0.017496173536707658	0.019079537657676678	0.022246265899614714	0	0.017654509948804558	0.025650498759698104	0.016546155064126246	0.010450203198395524	0.014962790943157228	0.021296247427033302	0	0.01852536021533752	0.01868369662743442	0.01868369662743442	0.021533752045178656	0.024858816699213596	0.026521349026231066	0.025492162347601204	0.015437800179447934	0.020029556130258086	0.022721275135905418	0.002612550799598881	0.019237874069773578	4.750092362907056e-4	0.022642106929856968	0.024146302844777538	0.021217079220984852	0.01702116430041695	0	0.024937984905262046	0.033883992188737	0.019158705863725128	0.02026706074840344	0.017337837124610754	0.027788040323006278	0.02192959307542091	0.018287855597192166	0.02200876128146936	0.025808835171795007	0.024067134638729084	0.015754473003641738
TG3_14:bin_000007	0.24772313932746648	0.23819331236538682	0.159284250651903	0.14111474540002583	0.14765995622563	0.11257762620039166	0.1583941019796208	0.22091395578579182	0.15656144294845165	0.33071641259612733	0.12812904712202716	0.1566138046350565	0.33474826246469946	0.2320146333460165	0.2061479601632288	0.8766393571381196	1.0472337320966666e-4	0.18892096527023866	0.1013198635803525	0.20934202304612365	0.08299327326866082	0.6187056889227106	0.41496636634330414	1.0472337320966666e-4	0.182847009624078	0.1773490325305705	0.21091287364426867	0.135407321560099	0.22211827457770297	0.2787212577975278	0.19274336839239148	0.18384188166956983	0.22850640034349265	0.228401676970283	0.0560793663537765	0.17206050218348232	0.02817058739340033	0.1465603608069285	0.314170119629	0.14053876684737265	0.23300950539150833	0.011414847679853665	0.40491292251517613	0.2509695638969662	0.15698033644129034	0.32825541332570013	0.12451609074629366	0.19630396308152015	0.15195361452722633	0.14640327574711398	0.17918169156173966	0.171536885317434	0.5200039096725998	0.202011386921447
