genome,M305768,M305846,M305884,M305789,M305757,M305781,M305779,M305792,M305890,M305889,M305788,M305854,M305880,M305881,M305794,M305793,M305764,M305774,M305893,M305761,M305847,M305762,M305877,M305859,M305848,M305875,M305853,M305791,M305778,M305796,M305773,M305758,M305753,M305771,M305754,M305878,M305755,M305887,M305752,M305770,M305790,M305782,M305888,M305772,M305861,M305850,M305767,M305750,M305786,M305867,M305870,M305857,M305864,M305756,M305883,M305869,M305769,M305784,M305852,M305876,M305892,M305787,M305849,M305871,M305856,M305855,M305759,M305783,M305873,M305858,M305885,M305765,M305775,M305795,M305760,M305891,M305777,M305874,M305862,M305868,M305882,M305863,M305866,M305780
IKPB:bin_000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.585,0,0,0,0,0,0,0,0,0,3.551,0,0,0,0,2.571,0,0,0,0,0,0,0,2.78,0,0,1.967,0,2.429,0,0,1.537,0,0,5.659,0,0,0,0,0,3.689,0,0,0,0,0
IKPB:bin_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0,0,4.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,0,9.972,0,0,0,0,0,0,0,4.095,0,0,0,0,0,26.248,0,0,0,0,0
IKPB:bin_000083,0,0,0,0,0,0,0,0,0,0,4.488,0,0,0,0,0,0,2.8,2.641,4.934,0,2.722,0,0,0,0,1.77,2.397,0,0,2.098,2.717,0,2.555,0,0,0,0,2.836,2.379,0,3.393,0,0,0,0,0,0,4.965,0,0,0,0,2.747,0,0,2.485,0,0,0,1.625,2.389,1.627,0,1.812,0,0,0,0,0,0,0,6.117,0,0,1.516,0,0,3.969,0,0,0,0,0
IKPB:bin_000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000087,0,0,0,0,0,13.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.355
IKPB:bin_000088,0,1.665,0,3.907,0,6.096,0,0,0,0,4.398,0,0,0,4.237,0,0,0,4.672,7.866,0,4.476,0,2.722,0,0,2.736,5.183,3.02,0,0,7.822,0,0,2.095,0,4.896,0,7.456,3.672,4.873,4.179,0,0,1.634,1.805,0,0,9.382,0,2.754,0,0,6.013,0,4.041,0,2.724,0,2.268,2.493,0,2.021,1.887,2.246,0,2.531,0,0,1.888,0,0,11.928,0,0,0,0,0,7.314,0,2.077,0,0,0
IKPB:bin_000090,4.376,1.838,2.181,13.654,0,409.706,0,0,0,0,13.928,3.284,4.352,0,0,3.48,8.567,0,11.536,4.5,0,12.076,0,4.174,0,0,2.98,5.246,195.516,0,5.348,9.755,13.321,27.252,1.866,5.238,9.267,0,7.375,7.639,7.017,7.828,1.844,1.647,1.265,4.373,0,0,55.092,2.313,3.161,3.2,1.856,4.537,0,5.035,6.337,0,0,0,2.102,69.229,3.361,2.164,22.553,0,3.804,0,0,4.272,0,0,14.041,0,0,10.658,4.846,0,38.077,1.274,2.783,0,5.313,212.879
IKPB:bin_000091,0,0,0,2.34,0,3.541,0,0,0,0,4.164,0,0,2.961,0,0,0,5.969,4.878,2.796,0,0,0,0,0,0,3.681,0,0,0,2.673,6.652,0,0,2.071,0,3.728,0,3.072,1.972,6.488,2.895,0,0,0,2.476,0,0,5.946,0,1.376,0,1.252,2.696,0,2.614,2.422,0,0,1.997,0,0,0,2.062,1.871,0,0,0,0,1.731,0,0,7.15,0,0,2.181,2.112,0,4.097,0,1.38,0,1.764,0
IKPB:bin_000092,0,0,0,2.683,0,0,0,0,0,0,4.38,0,0,0,0,0,0,0,5.24,4.498,0,4.36,0,0,0,0,0,3.768,0,0,0,5.621,0,3.039,0,0,3.053,0,4.004,2.689,3.203,4.001,0,2.05,0,2.464,0,0,4.074,0,2.823,0,0,5.765,0,0,4.297,0,0,0,2.717,0,0,0,0,0,0,0,0,2.66,0,0,9.273,0,0,1.628,0,0,4.117,0,0,0,1.627,0
IKPB:bin_000093,0,4.876,2.312,14.274,0,29.937,0,0,1.334,0,12.312,1.619,2.053,0,4.789,4.053,6.963,10.273,18.013,18.359,1.315,22.094,0,4.085,0,0,10.684,19.344,10.877,0,5.756,21.203,4.667,14.554,4.207,1.935,11.755,0,24.044,12.525,18.999,13.904,4.552,5.434,5.463,8.183,0,0,23.259,3.314,12.008,0,3.647,19.183,0,10.114,14.377,5.051,0,3.799,5.012,11.36,4.821,4.063,11.886,0,9.797,0,2.557,7.306,1.578,0,36.49,0,0,5.594,6.613,0,22.195,0,8.083,0,7.212,4.707
IKPB:bin_000095,0,0,0,0,0,3.247,0,0,0,0,4.622,0,0,2.034,0,0,0,5.258,3.552,3.323,0,2.869,0,0,0,0,3.224,2.521,2.255,0,0,6.419,0,0,0,0,2.753,0,0,0,4.388,0,0,0,0,1.656,0,0,6.879,0,0,0,0,5.093,0,2.677,0,0,0,1.683,0,0,0,0,1.827,0,0,0,0,1.938,0,0,6.411,0,0,0,0,0,3.519,0,1.524,0,0,0
IKPB:bin_000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0
IKPB:bin_000098,0,2.209,2.282,9.657,2.184,4.071,0,0,1.398,0,8.708,0,1.441,4.095,5.879,2.482,5.045,11.526,13.059,11.683,0,14.896,0,2.246,0,0,7.315,15.591,7.12,2.813,6.016,25.259,5.326,3.538,3.909,2.983,11.371,0,12.08,11.965,13.526,13.216,1.64,6.712,1.822,7.172,0,0,13.702,4.152,4.844,0,3.837,16.65,0,6.058,7.49,7.341,0,2.404,9.314,8.124,6.469,7.189,6.151,0,8.014,0,3.502,6.929,1.626,0,24.488,0,0,7.285,11.43,0,12.252,1.151,3.697,0,8.776,0
IKPB:bin_000099,0,0,0,2.629,0,12.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.854,0,0,0,0,2.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.755,0,0,3.05,0,0,0,0,0,0,0,0,0,0,1.934,0,0,2.996,0,0,0,0,7.32
IKPB:bin_000100,1.969,7.561,4.866,17.049,2.879,23.6,0,0,2.856,1.837,26.826,1.28,2.382,6.172,7.902,8.348,10.247,18.501,25.961,22.387,2.699,15.311,0,3.155,0,0,10.551,14.176,13.297,4.218,10.196,37.077,12.983,13.568,6.376,8.601,10.148,0,27.067,19.5,20.315,27.105,5.523,10.046,5.685,12.168,2.25,0,38.614,7.701,12.637,1.842,5.16,16.03,0,15.228,17.413,10.385,0,9.348,10.825,28.154,11.506,7.701,18.397,1.103,13.124,0,4.209,14.083,2.353,0,45.389,0,1.975,18.707,12.101,0,29.635,1.614,7.505,1.294,12.144,14.194
IKPB:bin_000101,0,1.806,0,5.496,0,11.31,0,0,0,0,12.656,0,0,1.242,1.971,3.09,3.296,4.567,5.979,8.405,0,8.229,0,0,0,0,4.027,7.465,8.038,0,4.465,8.516,4.694,5.227,0,2.03,5.002,0,7.734,7.37,6.996,8.351,1.539,2.805,2.065,2.198,0,0,10.976,2.687,4.865,0,0,8.648,0,4.522,4.022,2.884,0,2.884,3.009,12.697,3.651,2.334,10.53,0,7.218,0,0,5.104,0,0,14.313,0,0,4.406,5.208,0,14.107,1.184,3.268,0,3.847,4.987
IKPB:bin_000102,0,0,1.499,25.202,0,31.741,0,0,0,0,14.141,1.148,0,0,2.588,4.4,3.368,2.772,9.296,3.425,0,11.654,0,1.824,0,0,4.26,12.301,7.382,0,4.991,11.104,12.851,3.823,0,0,9.711,0,20.938,14.771,28.978,3.876,1.66,0,1.36,2.647,0,0,14.67,1.78,4.343,0,1.401,21.068,0,5.166,3.373,4.038,1.674,3.392,3.817,18.095,7.946,5.598,18.827,0,7.479,0,1.58,8.297,1.75,0,12.407,0,0,6.489,5.062,0,36.513,0,2.871,0,3.911,12.506
IKPB:bin_000103,0,0,0,3.555,0,3.689,0,0,0,0,4.814,0,0,0,0,0,0,0,2.185,2.823,0,3.918,0,0,0,0,0,0,4.577,0,0,3.695,0,3.647,0,0,0,0,3.433,2.618,4.172,0,0,0,0,2.585,0,0,3.79,0,1.436,1.671,0,3.497,0,2.011,0,0,0,0,1.911,3.635,0,0,76.871,0,0,0,0,1.623,0,0,8.949,0,0,4.642,0,0,51.348,0,0,0,1.407,5.22
IKPB:bin_000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000105,0,0,0,3.951,0,8.257,0,0,0,0,4.499,0,0,0,0,0,0,5.156,4.119,4.668,0,5.389,0,0,0,0,0,4.579,0,0,0,7.006,0,3.025,2.493,0,3.407,0,5.966,2.804,4.633,4.596,0,0,1.838,0,0,0,6.404,0,2.5,0,1.574,5.39,0,0,0,0,0,0,2.488,3.002,0,0,3.209,0,0,0,0,2.182,0,0,10.802,0,0,0,0,0,6.215,0,0,0,0,0
IKPB:bin_000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000107,0,0,0,0,0,9.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541
IKPB:bin_000109,2.504,20.729,7.004,26.492,3.608,23.611,0,0,4.634,2.711,67.686,3.378,8.187,6.738,16.444,15.291,8.842,18.959,39.603,50.04,6.249,46.166,0,8.633,2.035,0,18.356,51.283,24.436,7.04,14.259,80.81,14.631,11.65,26.132,2.615,37.315,1.291,44.572,30.221,34.401,39.761,5.662,24.149,18.691,38.745,3.011,0,51.897,8.59,32.768,3.08,13.154,37.692,0,28.925,28.283,32.603,0,18.161,43.375,17.681,12.598,15.354,32.935,0,11.321,0,14.904,45.212,6.539,2.271,88.857,0,2.059,12.863,23.117,1.248,59.26,2.557,29.748,2.539,9.497,26.654
IKPB:bin_000110,0,0,0,0,0,0,0,0,0,0,8.203,0,0,0,0,0,0,0,0,3.049,0,3.489,0,0,0,0,0,0,2.595,0,3.515,3.598,0,0,0,0,0,0,0,0,3.173,0,0,0,0,1.944,0,0,0,0,0,0,1.409,0,0,0,0,0,0,0,1.888,0,1.986,1.943,2.279,0,0,0,0,0,0,0,6.281,0,0,0,0,0,5.394,0,0,0,0,0
IKPB:bin_000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.194,0,0,0,0,0,0,0,0,0,0,0,5.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000113,0,0,0,0,0,13.604,0,0,0,0,2.737,0,1.674,0,0,0,2.213,0,0,0,0,0,0,0,0,0,0,0,19.756,0,0,0,0,0,0,0,3.267,0,2.507,0,2.096,2.269,0,0,0,1.913,0,0,3.238,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,1.859,0,0,0,0,16.808
IKPB:bin_000114,0,0,0,0,0,3.475,0,0,0,0,4.777,0,1.734,1.847,0,0,0,0,6.774,0,0,6.536,0,2.741,0,0,1.914,0,0,0,2.489,8.067,0,0,1.563,4.255,0,0,0,1.853,5.178,6.624,0,0,0,0,0,0,5.719,2.977,4.71,0,0,2.31,0,3.067,3.664,0,0,1.105,2.509,0,0,1.357,2.901,0,2.95,0,0,0,0,0,5.022,0,0,6.635,0,0,9.685,0,1.847,0,1.242,0
IKPB:bin_000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000116,0,0,0,0,0,0,0,0,0,0,5.012,0,0,0,0,0,2.557,0,3.966,4.407,0,3.041,0,0,0,0,0,0,0,0,0,4.401,0,0,0,1.934,2.894,0,0,2.856,4.294,3.788,0,0,0,0,0,0,4.969,0,2.242,0,0,0,0,0,2.689,0,0,0,0,0,0,0,2.653,0,2.515,0,0,0,0,0,8.436,0,0,1.941,0,0,4.888,0,0,0,0,0
IKPB:bin_000117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324,0
IKPB:bin_000119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.452,0,0,0,0,0,0,0,0,0,0,0,0,2.526,0,0,0,1.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.008,0,0,1.673,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,0,0,0,0
IKPB:bin_000120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000121,0,0,0,3.785,0,3.898,0,0,0,0,4.659,0,4.123,0,0,0,0,0,1.761,0,0,2.389,0,0,0,0,0,0,5.594,0,0,2.622,0,4.26,0,0,2.216,0,2.908,0,2.244,2.685,0,0,0,1.972,0,0,3.183,0,1.421,1.207,0,2.165,0,2.048,0,0,0,0,1.383,3.291,1.31,0,9.501,0,0,0,0,0,0,0,7.551,0,0,2.221,0,0,7.454,0,0,0,1.596,3.283
IKPB:bin_000122,0,0,0,2.218,0,0,0,0,0,0,3.321,0,0,0,0,0,0,0,1.562,0,0,0,0,0,0,0,1.577,0,0,0,0,3.661,0,3.146,0,0,0,0,0,0,2.438,5.271,0,0,0,3.328,0,0,0,0,1.666,0,0,0,0,3.345,0,2.316,0,0,1.481,0,0,0,0,0,0,0,0,1.36,0,0,2.803,0,0,2.42,0,0,2.092,0,1.591,0,0,0
IKPB:bin_000123,0,4.553,0,7.996,0,12.57,0,0,0,0,16.142,0,0,2.47,4.05,5.027,6.025,14.274,10.223,17.987,0,9.692,0,2.367,0,0,7.635,6.814,6.273,0,5.473,16.23,4.124,5.967,3.57,4.179,8.609,0,9.989,8.57,11.027,13.1,2.147,5.85,2.603,6.138,0,0,15.444,2.812,5.809,0,2.961,9.073,0,5.755,7.999,5.724,0,4.354,7.559,7.26,6.136,4.375,8.217,0,6.938,0,2.553,4.842,0,0,20.228,0,0,6.482,6.136,0,15.983,0,4.754,0,4.926,3.57
IKPB:bin_000124,3.418,12.656,6.171,21.9,0,29.832,0,0,2.622,2.784,58.082,1.632,4.1,8.23,13.232,14.596,16.931,33.131,28.978,34.499,3.541,23.748,0,5.258,1.321,0,16.759,16.686,18.881,6.103,16.262,44.553,14.209,16.419,8.394,18.214,15.181,0,36.283,25.875,29.295,39.104,5.967,14.017,5.665,14.12,4.721,0,39.599,7.715,20.381,1.79,6.571,24.018,0,16.62,22.225,10.885,0,17.288,10.864,16.673,18.951,10.748,16.966,1.436,23.808,0,8.322,12.534,5.91,0,57.27,0,0,18.782,10.743,1.437,41.406,1.927,15.981,1.671,15.056,10.234
IKPB:bin_000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000129,0,1.136,0,4.735,0,0,0,0,0,0,7.04,0,0,0,4.694,0,2.617,2.269,5.331,10.29,0,9.237,0,2.414,0,0,2.305,8.035,2.445,0,4.602,12.946,2.297,2.313,2.069,0,8.67,0,5.616,3.605,7,9.402,1.207,1.628,1.664,4.954,0,0,4.715,1.376,1.995,0,1.883,5.828,0,3.857,5.829,0,0,2.056,1.826,0,1.583,2.986,4.533,0,2.385,0,0,4.51,0,0,11.749,0,0,1.179,4.264,0,7.993,0,3.414,0,1.841,0
IKPB:bin_000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000134,0,0,0,0,0,5.959,0,0,0,0,0,0,0,0,0,0,0,0,2.347,0,0,0,0,0,0,0,0,0,3.588,0,0,0,1.816,0,0,0,2.446,0,0,1.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122,0,0,0,2.188,0,0,0,0,1.561,0,0,2.038,0,0,0,0,0,7.317,0,0,0,0,3.917
IKPB:bin_000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.019,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353,0,0,0,0,0,0,0,0,1.758,0,0,2.679,0,1.587,0,0,2.177,0,1.601,0,0,0,0,0,0,0,0,0,0,0,0,0,1.469,0,0,0,0,0,0,0,0,1.606,0,2.15,0,0,0
IKPB:bin_000136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.153,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000145,0,0,0,0,0,0,0,0,0,0,4.72,0,0,1.469,0,0,0,0,3.261,3.725,0,0,0,0,0,0,0,2.154,0,0,0,2.881,0,0,0,0,0,0,2.958,1.79,2.09,3.013,0,0,0,2.507,0,0,2.673,0,0,0,0,0,0,0,0,0,0,0,1.479,0,0,0,1.443,0,0,0,0,0,0,0,3.826,0,0,0,0,0,1.927,0,0,0,0,0
IKPB:bin_000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKPB:bin_000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
